,AAL.L_price,AAL.L_volume,ABF.L_price,ABF.L_volume,BA.L_price,BA.L_volume,BATS.L_price,BATS.L_volume,BRBY.L_price,BRBY.L_volume,CPG.L_price,CPG.L_volume,CCL.L_price,CCL.L_volume,CNA.L_price,CNA.L_volume,DGE.L_price,DGE.L_volume,EXPN.L_price,EXPN.L_volume,GKN.L_price,GKN.L_volume,GSK.L_price,GSK.L_volume,IAG.L_price,IAG.L_volume,ITV.L_price,ITV.L_volume,LAND.L_price,LAND.L_volume,LLOY.L_price,LLOY.L_volume,EMG.L_price,EMG.L_volume,MKS.L_price,MKS.L_volume,RB.L_price,RB.L_volume,RBS.L_price,RBS.L_volume,RSA.L_price,RSA.L_volume,SMIN.L_price,SMIN.L_volume,RIO.L_price,RIO.L_volume,RR.L_price,RR.L_volume,SHP.L_price,SHP.L_volume,TATE.L_price,TATE.L_volume,TSCO.L_price,TSCO.L_volume,VOD.L_price,VOD.L_volume,WPP.L_price,WPP.L_volume,WTB.L_price,WTB.L_volume
2016-10-13,990.6,10496511,2435.0,1224336,536.0,6657149,4882.0,2656455,1500.0,3098499.0,1551.6801,2634320.0,3761.0,767625.0,209.6,37282145,2198.5,5018878,1572.0,1501100.0,327.7,4610337,1700.0,10868029,371.5,14754932.0,172.7,20432311.0,1052.27,2377102,52.53,193486534,108.7,12314367,319.2,8391437,7333.0,1011451,170.4,22447688,556.5,2692260,1474.0,1724457,2576.0,6877500,751.5,4931252,5176.0,1515200,795.0,1951749,195.1,34047382,223.9,64499762,1816.0,2477407.0,3844.0,739795
2016-10-14,1006.0,4219722,2461.0,3263549,543.0,8621494,4886.5,3037213,1530.0,2595648.0,1555.84,2489569.0,3769.0,678574.0,211.3,18356099,2190.0,4412145,1591.0,1433941.0,328.2,3252054,1691.0,8982261,379.4,21222901.0,172.5,20400892.0,1060.27,2578230,52.43,141375428,123.7,20787546,327.0,6018592,7392.0,1298572,172.8,18433477,560.5,5828663,1480.0,1600903,2596.0,4535171,764.5,3845999,5147.0,1542101,798.5,2224274,203.7,43474739,225.05,55919248,1827.0,3011169.0,3834.0,355759
2016-10-17,1012.5,4868072,2450.0,1213843,541.0,7271664,4817.5,2393431,1512.0,2617383.0,1537.12,3150574.0,3756.0,536142.0,210.1,15263495,2174.0,4078573,1582.0,1876911.0,329.0,4236247,1665.0,10578517,377.5,7359782.0,173.7,15294672.0,1052.27,2111450,52.82,121994416,123.0,7627625,319.9,7899090,7359.0,1302320,170.4,16499913,557.0,2403648,1474.0,1386086,2588.5,4345121,773.5,8452667,5079.0,1312836,786.5,2063744,201.3,26015734,224.45,44155132,1805.0,3468367.0,3789.0,1041367
2016-10-18,1029.5,4616739,2483.0,1006871,546.0,8259101,4798.0,2146394,1403.0,8168074.0,1537.12,3141903.0,3764.0,512939.0,215.4,17737190,2173.0,3982374,1577.0,1242857.0,328.1,4459373,1667.0,8058650,386.7,21846212.0,178.9,19766975.0,1067.73,1591873,53.94,127436181,125.0,6160113,333.7,9549262,7327.0,1455548,177.6,19727829,562.5,2205329,1484.0,1941602,2615.5,4702345,761.0,7860883,5146.0,1945451,787.0,931297,208.3,38307678,226.15,37672444,1802.0,3310020.0,3842.0,579807
2016-10-19,1054.5,8781197,2490.0,861494,553.5,8679556,4777.0,2829092,1462.0,3600548.0,1562.08,2585804.0,3753.0,423818.0,216.2,18840795,2180.5,3439746,1589.0,1334437.0,326.7,6088225,1665.0,5782299,393.1,9890990.0,179.8,19351835.0,1067.73,2941001,54.87,164528651,122.3,5525000,338.7,6677846,7135.0,2780330,180.0,11482579,566.5,1808761,1480.0,1473391,2623.5,3229976,766.0,2696537,5143.0,1352625,789.0,1536371,214.85,52063266,223.95,52574848,1820.0,3481393.0,3803.0,697314
2016-10-20,1064.0,10452186,2528.0,863816,541.5,6269778,4803.0,2762153,1450.0,5461713.0,1552.72,2134378.0,3773.0,510077.0,218.9,20657153,2190.0,4649409,1588.0,924029.0,323.0,7988894,1665.5,8868831,400.9,32406959.0,173.2,23841589.0,1088.0,2566234,55.56,151704372,123.1,4578430,338.7,14536155,7144.0,1457615,186.3,23578282,569.0,1833781,1436.0,1715423,2618.5,2633167,766.0,4069469,5125.0,1449265,782.5,1496479,210.6,39151374,223.5,41216164,1755.0,8478173.0,3826.0,671038
2016-10-21,1094.0,8916279,2522.0,1071053,539.5,5180975,4666.0,13546777,1495.0,10953448.0,1544.4,3031253.0,3775.0,440815.0,216.5,17811690,2178.5,5400012,1582.0,1197856.0,327.4,7377751,1658.5,13424872,399.7,8799391.0,171.0,22131932.0,1078.4,2117645,55.14,111891635,122.8,3529885,334.4,5206276,7235.0,1922234,190.0,22386091,566.5,3554747,1436.0,1737874,2668.5,3810758,755.0,4068303,5053.0,2170348,780.5,1526309,210.8,18072118,223.55,54812002,1749.0,5349044.0,3795.0,805080
2016-10-24,1065.5,6165264,2475.0,1022892,540.0,5773616,4678.5,8604028,1463.0,2696252.0,1526.72,2220374.0,3805.0,475281.0,213.9,13800645,2178.0,4212045,1563.0,1257521.0,323.2,8815219,1641.0,9225612,404.8,7637453.0,171.9,27854770.0,1084.8,1624882,54.97,122407934,125.0,6287811,334.1,4487451,7225.0,1774519,188.0,15316909,562.5,1669309,1444.0,1287776,2675.5,3719194,746.0,2835727,4945.5,2139354,779.5,1043188,210.65,14522048,223.4,51200711,1721.0,4151706.0,3843.0,661070
2016-10-25,1114.0,7431304,2440.0,1143436,540.5,6817820,4718.5,4984932,1460.0,3130707.0,1528.8,2943000.0,3779.0,536300.0,215.8,17551930,2203.5,4672028,1564.0,1387379.0,313.9,10047117,1629.5,13088391,401.8,8163720.0,170.3,18577238.0,1093.33,1964061,55.35,210421610,125.4,4978361,334.4,6323153,7247.0,1124514,192.3,25900612,559.5,2519098,1447.0,1051068,2796.0,5943802,739.0,5551184,4892.5,2160469,779.5,1259831,210.15,27119639,226.0,76776132,1704.0,5250448.0,3699.0,1657013
2016-10-26,1092.0,9660534,2459.0,812020,541.0,6811661,4583.0,4776550,1474.0,2295999.0,1518.4,2686558.0,3770.0,384786.0,215.3,12399976,2190.0,6552069,1560.0,1530145.0,312.0,7236222,1626.5,13932173,422.7,14907700.0,167.4,23299895.0,1070.9301,1635223,55.88,330319861,126.0,4909233,342.3,8310519,7204.0,1290204,193.7,16501150,549.5,3002408,1433.0,1285534,2791.0,4326674,736.5,3817871,4901.0,1880122,774.5,1270000,213.55,34517710,226.25,51872787,1693.0,4496256.0,3528.0,1288373
